20-10-4 18:55:45.6|Info|add_monitored|Starting migration to 10
20-10-4 18:55:45.7|Info|MigrationLogger|*** 11: remove_ignored migrating ***
20-10-4 18:55:45.7|Info|remove_ignored|Starting migration to 11
20-10-4 18:55:45.7|Info|MigrationLogger|*** 12: remove_custom_start_date migrating ***
20-10-4 18:55:45.7|Info|remove_custom_start_date|Starting migration to 12
20-10-4 18:55:45.7|Info|MigrationLogger|*** 13: add_air_date_utc migrating ***
20-10-4 18:55:45.7|Info|add_air_date_utc|Starting migration to 13
20-10-4 18:55:45.7|Info|MigrationLogger|*** 14: drop_air_date migrating ***
20-10-4 18:55:45.7|Info|drop_air_date|Starting migration to 14
20-10-4 18:55:45.7|Info|MigrationLogger|*** 15: add_air_date_as_string migrating ***
20-10-4 18:55:45.7|Info|add_air_date_as_string|Starting migration to 15
20-10-4 18:55:45.7|Info|MigrationLogger|*** 16: updated_imported_history_item migrating ***
20-10-4 18:55:45.7|Info|updated_imported_history_item|Starting migration to 16
20-10-4 18:55:45.7|Info|MigrationLogger|*** 17: reset_scene_names migrating ***
20-10-4 18:55:45.7|Info|reset_scene_names|Starting migration to 17
20-10-4 18:55:45.7|Info|MigrationLogger|*** 18: remove_duplicates migrating ***
20-10-4 18:55:45.7|Info|remove_duplicates|Starting migration to 18
20-10-4 18:55:45.7|Info|MigrationLogger|*** 19: restore_unique_constraints migrating ***
20-10-4 18:55:45.7|Info|restore_unique_constraints|Starting migration to 19
20-10-4 18:55:45.7|Info|MigrationLogger|*** 20: add_year_and_seasons_to_series migrating ***
20-10-4 18:55:45.7|Info|add_year_and_seasons_to_series|Starting migration to 20
20-10-4 18:55:45.7|Info|MigrationLogger|*** 21: drop_seasons_table migrating ***
20-10-4 18:55:45.7|Info|drop_seasons_table|Starting migration to 21
20-10-4 18:55:45.7|Info|MigrationLogger|*** 22: move_indexer_to_generic_provider migrating ***
20-10-4 18:55:45.7|Info|move_indexer_to_generic_provider|Starting migration to 22
20-10-4 18:55:45.8|Info|MigrationLogger|*** 23: add_config_contract_to_indexers migrating ***
20-10-4 18:55:45.8|Info|add_config_contract_to_indexers|Starting migration to 23
20-10-4 18:55:45.8|Info|MigrationLogger|*** 24: drop_tvdb_episodeid migrating ***
20-10-4 18:55:45.8|Info|drop_tvdb_episodeid|Starting migration to 24
20-10-4 18:55:45.8|Info|MigrationLogger|*** 25: move_notification_to_generic_provider migrating ***
20-10-4 18:55:45.8|Info|move_notification_to_generic_provider|Starting migration to 25
20-10-4 18:55:45.8|Info|MigrationLogger|*** 26: add_config_contract_to_notifications migrating ***
20-10-4 18:55:45.8|Info|add_config_contract_to_notifications|Starting migration to 26
20-10-4 18:55:45.8|Info|MigrationLogger|*** 27: fix_omgwtfnzbs migrating ***
20-10-4 18:55:45.8|Info|fix_omgwtfnzbs|Starting migration to 27
20-10-4 18:55:45.8|Info|MigrationLogger|*** 28: add_blacklist_table migrating ***
20-10-4 18:55:45.8|Info|add_blacklist_table|Starting migration to 28
20-10-4 18:55:45.8|Info|MigrationLogger|*** 29: add_formats_to_naming_config migrating ***
20-10-4 18:55:45.8|Info|add_formats_to_naming_config|Starting migration to 29
20-10-4 18:55:45.8|Info|MigrationLogger|*** 30: add_season_folder_format_to_naming_config migrating ***
20-10-4 18:55:45.8|Info|add_season_folder_format_to_naming_config|Starting migration to 30
20-10-4 18:55:45.8|Info|MigrationLogger|*** 31: delete_old_naming_config_columns migrating ***
20-10-4 18:55:45.8|Info|delete_old_naming_config_columns|Starting migration to 31
20-10-4 18:55:45.8|Info|MigrationLogger|*** 32: set_default_release_group migrating ***
20-10-4 18:55:45.8|Info|set_default_release_group|Starting migration to 32
20-10-4 18:55:45.8|Info|MigrationLogger|*** 33: add_api_key_to_pushover migrating ***
20-10-4 18:55:45.8|Info|add_api_key_to_pushover|Starting migration to 33
20-10-4 18:55:45.8|Info|MigrationLogger|*** 34: remove_series_contraints migrating ***
20-10-4 18:55:45.8|Info|remove_series_contraints|Starting migration to 34
20-10-4 18:55:45.9|Info|MigrationLogger|*** 35: add_series_folder_format_to_naming_config migrating ***
20-10-4 18:55:45.9|Info|add_series_folder_format_to_naming_config|Starting migration to 35
20-10-4 18:55:45.9|Info|MigrationLogger|*** 36: update_with_quality_converters migrating ***
20-10-4 18:55:45.9|Info|update_with_quality_converters|Starting migration to 36
20-10-4 18:55:45.9|Info|MigrationLogger|*** 37: add_configurable_qualities migrating ***
20-10-4 18:55:45.9|Info|add_configurable_qualities|Starting migration to 37
20-10-4 18:55:45.9|Info|MigrationLogger|*** 38: add_on_upgrade_to_notifications migrating ***
20-10-4 18:55:45.9|Info|add_on_upgrade_to_notifications|Starting migration to 38
20-10-4 18:55:45.9|Info|MigrationLogger|*** 39: add_metadata_tables migrating ***
20-10-4 18:55:45.9|Info|add_metadata_tables|Starting migration to 39
20-10-4 18:55:45.9|Info|MigrationLogger|*** 40: add_metadata_to_episodes_and_series migrating ***
20-10-4 18:55:45.9|Info|add_metadata_to_episodes_and_series|Starting migration to 40
20-10-4 18:55:45.9|Info|MigrationLogger|*** 41: fix_xbmc_season_images_metadata migrating ***
20-10-4 18:55:45.9|Info|fix_xbmc_season_images_metadata|Starting migration to 41
20-10-4 18:55:45.9|Info|MigrationLogger|*** 42: add_download_clients_table migrating ***
20-10-4 18:55:45.9|Info|add_download_clients_table|Starting migration to 42
20-10-4 18:55:45.9|Info|MigrationLogger|*** 43: convert_config_to_download_clients migrating ***
20-10-4 18:55:45.9|Info|convert_config_to_download_clients|Starting migration to 43
20-10-4 18:55:46.0|Info|MigrationLogger|*** 44: fix_xbmc_episode_metadata migrating ***
20-10-4 18:55:46.0|Info|fix_xbmc_episode_metadata|Starting migration to 44
20-10-4 18:55:46.0|Info|MigrationLogger|*** 45: add_indexes migrating ***
