09:31:27 [INFO    ][deluge.configmanager:52  ] Setting config directory to: /config
09:31:28 [INFO    ][deluge.core.daemon            :94  ] Deluge daemon 2.0.3-2-201906121747-ubuntu18.04.1
09:31:28 [INFO    ][deluge.core.core              :339 ] Successfully loaded session.state: /config/session.state
09:31:28 [INFO    ][deluge.core.core              :339 ] Successfully loaded session.state: /config/session.state.bak
09:31:28 [INFO    ][deluge.core.alertmanager      :148 ] Alert Queue Size set to 10000
09:31:28 [INFO    ][deluge.core.rpcserver         :402 ] Starting DelugeRPC server localhost:58846
09:31:28 [INFO    ][twisted                       :154 ] Factory (TLS) starting on 58846
09:31:28 [INFO    ][twisted                       :154 ] Starting factory <twisted.internet.protocol.Factory object at 0x7fb4ab60bb38>
13:20:08 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:09 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:21 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:22 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:26 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:27 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:28 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:29 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:30 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:31 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:32 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:33 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:34 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:35 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:36 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:37 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:38 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:38 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:39 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:40 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:41 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:42 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:43 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:44 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:45 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:20:59 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:00 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:01 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:02 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:03 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:04 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:05 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:06 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:07 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:08 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:09 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:10 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:12 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:13 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:14 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:15 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:16 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:17 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:18 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:19 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:20 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:21 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:22 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:23 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:24 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:25 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:29 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:32 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:32 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:33 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:35 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:35 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:36 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:38 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:38 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:48 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:50 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:51 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:53 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:53 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:54 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:56 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:56 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:57 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:59 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:21:59 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:00 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:02 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:02 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:02 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:02 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:03 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:03 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:05 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:05 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:05 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather Part II (1974) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:05 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:11 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:11 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:12 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:14 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:14 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:17 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:17 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:18 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:20 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:20 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:21 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:23 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:23 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:24 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:29 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:30 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:32 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:32 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:33 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:35 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:35 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:36 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:38 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:38 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:39 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:41 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:41 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:42 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:44 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:44 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:45 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:47 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:47 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:48 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:50 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:50 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:51 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:53 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:53 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:54 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:56 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:56 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:57 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:59 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:22:59 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:23:00 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
13:23:02 [WARNING ][deluge.core.torrentmanager    :1617] on_alert_performance: The Godfather (1972) [2160p] [4K] [WEB] [5.1] [YTS.MX]: performance warning: max outstanding piece requests reached, outstanding_request_limit_reached
